id,username,prendas_ids,is_good,created_at,ocasion,temporalidad
2222,Maribel,"[524424065,505335541,1314621005,37044103,527963920]",false,2026-09-01 14:28:23.329654+00,,
2223,Maribel,"[524424065,505335541,1314621005,37092933,527963920]",false,2026-09-01 14:28:25.960328+00,,
2224,Maribel,"[524424065,505335541,1314621005,37073318,527963920]",false,2026-09-01 14:28:27.843717+00,,
2225,Maribel,"[524424065,505335541,1314621005,27043317,527963920]",false,2026-09-01 14:28:29.988637+00,,
2226,Maribel,"[524424065,505335541,1314621005,37001361,527963920]",false,2026-09-01 14:28:32.02917+00,,
2227,Maribel,"[524424065,505335541,1314621005,27081536,527963920]",false,2026-09-01 14:28:35.314578+00,,
2228,Maribel,"[524424065,505335541,1314621005,226931247,527963920]",false,2026-09-01 14:28:38.088323+00,,
2229,Maribel,"[524424065,505335541,1314621005,497395090,527963920]",false,2026-09-01 14:28:40.046017+00,,
2230,Maribel,"[524424065,505335541,1314621005,524609969,527963920]",false,2026-09-01 14:28:42.064061+00,,
2231,Maribel,"[524424065,505335541,1314621005,230064936,527963920]",true,2026-09-01 14:28:53.274592+00,Otros,Invierno
2232,Maribel,"[1356258001,499530988]",true,2026-09-01 14:29:12.47524+00,Casual,Verano
2233,Maribel,"[1318487001,226927243]",false,2026-09-01 14:29:26.79822+00,,
2234,Maribel,"[1318487001,226927235]",false,2026-09-01 14:29:30.346366+00,,
2235,Maribel,"[1318487001,534613388]",false,2026-09-01 14:29:32.777619+00,,
2236,Maribel,"[1318487001,500041216]",false,2026-09-01 14:29:34.667196+00,,
2237,Maribel,"[1318487001,230064897]",false,2026-09-01 14:29:37.886542+00,,
2238,Maribel,"[1318487001,495688973]",true,2026-09-01 14:29:49.613489+00,Fiesta-Discoteca,Verano
2239,Maribel,"[1344324001,37015858,226931342,1330516001]",true,2026-09-01 14:30:17.264688+00,Otros,Entretiempo
2240,Maribel,"[506045541,1344944001,496705620]",true,2026-09-01 14:30:41.796979+00,Formal-Oficina,Verano
2241,Maribel,"[1330371002,230270432,27093336,226931489,227263454]",false,2026-09-01 14:31:04.324638+00,,
2242,Maribel,"[1330371002,27093336,226931489,227263454]",false,2026-09-01 14:31:11.877378+00,,
2243,Maribel,"[1330371002,27093336,226931489]",false,2026-09-01 14:31:19.784241+00,,
2244,Maribel,"[1330371002,27093336,37053303]",true,2026-09-01 14:31:40.023018+00,Fiesta-Discoteca,Verano
2245,Maribel,"[503417727,1315400004,37084790,526526572]",false,2026-09-01 14:31:54.51055+00,,
2246,Maribel,"[503417727,1315400004,37084790]",false,2026-09-01 14:32:03.074522+00,,
2247,Maribel,"[230329192,1315400004,37084790]",false,2026-09-01 14:32:11.040946+00,,
2248,Maribel,"[230329192,1315400004,37005991]",false,2026-09-01 14:32:13.507085+00,,
2249,Maribel,"[230329192,1315400004,226926663]",false,2026-09-01 14:32:19.276235+00,,
2250,Maribel,"[230329192,1315400004,27091297]",true,2026-09-01 14:32:32.751684+00,Formal-Oficina,Entretiempo
2251,Maribel,"[1340165001,500041216,1313633002]",false,2026-09-01 14:32:46.185246+00,,
2252,Maribel,"[1340165001,500041216]",true,2026-09-01 14:33:02.680823+00,Formal-Oficina,Verano
2253,Maribel,"[1348797002,498003227]",false,2026-09-01 14:33:15.516825+00,,
2254,Maribel,"[1348797002,27051329]",false,2026-09-01 14:33:17.605145+00,,
2255,Maribel,"[1348797002,37074791]",false,2026-09-01 14:33:20.409822+00,,
2256,Maribel,"[1348797002,37074791]",false,2026-09-01 14:33:24.892299+00,,
2257,Maribel,"[1348797002,549174232]",false,2026-09-01 14:33:27.129723+00,,
2258,Maribel,"[1348797002,37001372]",false,2026-09-01 14:33:32.823701+00,,
2259,Maribel,"[1348797002,513128942]",false,2026-09-01 14:33:35.380654+00,,
2260,Maribel,"[1348797002,226931494]",false,2026-09-01 14:33:38.103586+00,,
2261,Maribel,"[1348797002,37001346]",false,2026-09-01 14:33:40.371209+00,,
2262,Maribel,"[1348797002,226967304]",false,2026-09-01 14:33:44.47179+00,,
2263,Maribel,"[1348797002,27082553]",false,2026-09-01 14:33:47.628219+00,,
2264,Maribel,"[1348797002,27041279]",true,2026-09-01 14:33:58.974475+00,Formal-Oficina,Verano
2265,Maribel,"[37053885,27091227,229723218]",true,2026-09-01 14:34:17.93367+00,Fiesta-Discoteca,Entretiempo
2266,Maribel,"[37067114,37021333]",false,2026-09-01 14:34:28.86955+00,,
2267,Maribel,"[37067114,27003322]",false,2026-09-01 14:34:31.36659+00,,
2268,Maribel,"[37067114,230064970]",false,2026-09-01 14:34:33.411023+00,,
2269,Maribel,"[37067114,234324856]",true,2026-09-01 14:34:44.168311+00,Fiesta-Elegante,Verano
2270,Maribel,"[545893251,226926677]",false,2026-09-01 14:35:01.851809+00,,
2271,Maribel,"[37001443,226926677]",false,2026-09-01 14:35:08.760985+00,,
2272,Maribel,"[37001443,514226068]",false,2026-09-01 14:35:11.906845+00,,
2273,Maribel,"[37001443,234324856]",false,2026-09-01 14:35:14.152131+00,,
2274,Maribel,"[37001443,27067780]",false,2026-09-01 14:35:16.223248+00,,
2275,Maribel,"[37001443,236213460]",false,2026-09-01 14:35:23.711805+00,,
2276,Maribel,"[37001443,37053303]",false,2026-09-01 14:35:25.782581+00,,
2277,Maribel,"[37001443,37001369]",false,2026-09-01 14:35:28.225672+00,,
2278,Maribel,"[37001443,231041945]",false,2026-09-01 14:35:32.237222+00,,
2279,Maribel,"[37001443,495703332]",false,2026-09-01 14:35:36.23852+00,,
2280,Maribel,"[37001443,240128171]",false,2026-09-01 14:35:39.849402+00,,
2281,Maribel,"[37001443,37025154]",false,2026-09-01 14:35:43.354501+00,,
2282,Maribel,"[37001443,511366370]",false,2026-09-01 14:35:46.511717+00,,
2283,Maribel,"[37001443,226931722]",false,2026-09-01 14:35:48.956049+00,,
2284,Maribel,"[37001443,238451588]",false,2026-09-01 14:35:56.323529+00,,
2285,Maribel,"[37001443,495675200]",false,2026-09-01 14:35:58.452683+00,,
2286,Maribel,"[37001443,230065021]",false,2026-09-01 14:36:01.662062+00,,
2287,Maribel,"[37001443,241396373]",false,2026-09-01 14:36:06.277502+00,,
2288,Maribel,"[37001443,226931494]",false,2026-09-01 14:36:08.629061+00,,
2289,Maribel,"[37001443,37053892]",false,2026-09-01 14:36:11.089854+00,,
2290,Maribel,"[37001443,27061218]",false,2026-09-01 14:36:13.222963+00,,
2291,Maribel,"[37001443,229737393]",false,2026-09-01 14:36:17.635054+00,,
2292,Maribel,"[37001443,37093874]",false,2026-09-01 14:36:20.822138+00,,
2293,Maribel,"[37001443,538774640]",false,2026-09-01 14:36:23.138108+00,,
2294,Maribel,"[37001443,506863494]",false,2026-09-01 14:36:25.4133+00,,
2295,Maribel,"[37001443,240128430]",false,2026-09-01 14:36:28.113341+00,,
2296,Maribel,"[37001443,507738842]",false,2026-09-01 14:36:30.365632+00,,
2297,Maribel,"[37001443,495698730]",false,2026-09-01 14:36:32.612707+00,,
2298,Maribel,"[37001443,507225046]",false,2026-09-01 14:36:34.704318+00,,
2299,Maribel,"[37001443,37034105]",false,2026-09-01 14:36:39.275602+00,,
2300,Maribel,"[37001443,37084790]",false,2026-09-01 14:36:41.089642+00,,
2301,Maribel,"[37001443,226216536]",false,2026-09-01 14:36:43.865062+00,,
2302,Maribel,"[37001443,27072547]",true,2026-09-01 14:36:54.04207+00,Casual,Invierno
2303,Maribel,"[1356738001,499916573,37026366,226926779]",false,2026-09-01 14:37:05.560244+00,,
2304,Maribel,"[1356738001,37026366,226926779]",false,2026-09-01 14:37:10.890946+00,,
2305,Maribel,"[1356738001,37026366,27037788]",false,2026-09-01 14:37:13.550777+00,,
2306,Maribel,"[1356738001,37026366,231042272]",false,2026-09-01 14:37:15.917387+00,,
2307,Maribel,"[1356738001,37026366,232227641]",false,2026-09-01 14:37:18.684695+00,,
2308,Maribel,"[1356738001,37026366,37001374]",false,2026-09-01 14:37:20.877266+00,,
2309,Maribel,"[1356738001,37026366,226926688]",false,2026-09-01 14:37:23.48257+00,,
2310,Maribel,"[1356738001,37026366,27043344]",false,2026-09-01 14:37:26.351934+00,,
2311,Maribel,"[1356738001,37026366,226931488]",false,2026-09-01 14:37:28.748832+00,,
2312,Maribel,"[1356738001,37026366,555448590]",false,2026-09-01 14:37:30.861016+00,,
2313,Maribel,"[1356738001,37026366,37063302]",false,2026-09-01 14:37:33.506625+00,,
2314,Maribel,"[1356738001,37026366,226931491]",false,2026-09-01 14:37:35.94482+00,,
2315,Maribel,"[1356738001,37026366,511366370]",true,2026-09-01 14:37:46.782183+00,Formal-Oficina,Invierno
2316,Maribel,"[548956053,495670030,1346312002]",false,2026-09-01 14:38:00.410372+00,,
2317,Maribel,"[548956053,226931499,1346312002]",false,2026-09-01 14:38:06.154036+00,,
2318,Maribel,"[548956053,236213459,1346312002]",false,2026-09-01 14:38:08.525487+00,,
2319,Maribel,"[548956053,37025154,1346312002]",false,2026-09-01 14:38:15.776431+00,,
2320,Maribel,"[548956053,37025154]",true,2026-09-01 14:38:25.507618+00,Fiesta-Elegante,Verano
2321,Maribel,"[1344075001,226926989]",false,2026-09-01 14:38:41.692238+00,,
2322,Maribel,"[1344075001,37051472]",false,2026-09-01 14:38:48.130943+00,,
2323,Maribel,"[1344075001,238451455]",true,2026-09-01 14:39:02.907235+00,Formal-Oficina,Verano
2324,Maribel,"[505034850,1356334001,37091326,229736966]",false,2026-09-01 14:39:23.237576+00,,
2325,Maribel,"[555482956,1356334001,37091326,229736966]",false,2026-09-01 14:39:26.651207+00,,
2326,Maribel,"[1354399001,1356334001,37091326,229736966]",false,2026-09-01 14:39:29.285513+00,,
2327,Maribel,"[27005826,1356334001,37091326,229736966]",false,2026-09-01 14:39:32.119812+00,,
2328,Yolanda,"[1327964003,37055982,1310501001]",false,2026-09-01 15:24:35.16846+00,,
2329,Yolanda,"[1327964003,37055982,1323298001]",false,2026-09-01 15:24:39.155069+00,,
2330,Yolanda,"[1327964003,37055982,526526572]",true,2026-09-01 15:25:14.296414+00,Fiesta-Elegante,Entretiempo
2331,Yolanda,"[545893300,37061377,230064547]",false,2026-09-01 15:25:26.820605+00,,
2332,Yolanda,"[1343454002,37061377,230064547]",false,2026-09-01 15:25:37.92953+00,,
2333,Yolanda,"[502276040,37061377,230064547]",true,2026-09-01 15:25:53.897383+00,Deporte,Verano
2334,Yolanda,"[37002529,37001362,512859081]",false,2026-09-01 15:26:05.39729+00,,
2335,Yolanda,"[37002529,17073808,512859081]",false,2026-09-01 15:26:18.0169+00,,
2336,Yolanda,"[37002529,17073808,37054101]",false,2026-09-01 15:26:22.748466+00,,
2337,Yolanda,"[37002529,17073808,513992470]",false,2026-09-01 15:26:31.320818+00,,
2338,Yolanda,"[37002529,17073808,1321045002]",false,2026-09-01 15:26:39.344183+00,,
2339,Yolanda,"[37002529,17073808,506861437]",false,2026-09-01 15:26:44.04211+00,,
2340,Yolanda,"[37002529,17073808]",true,2026-09-01 15:27:37.670998+00,Otros,Verano
2341,Yolanda,"[543953167,1324501005,495698370,1338954002]",false,2026-09-01 15:28:01.163684+00,,
2342,Yolanda,"[498699178,1324501005,495698370,1338954002]",true,2026-09-01 15:28:18.717804+00,Formal-Oficina,Invierno
2343,Yolanda,"[231065705,1352670001,27074087,37011337,1330426001]",false,2026-09-01 15:28:38.425084+00,,
2344,Yolanda,"[231065705,498349716,27074087,37011337,1330426001]",false,2026-09-01 15:28:46.7019+00,,
2345,Yolanda,"[230329511,498349716,27074087,37011337,1330426001]",false,2026-09-01 15:28:49.367432+00,,
2346,Rebeca,"[1339718001,1333678002,226927375,1305848004]",false,2026-09-01 15:34:08.808092+00,,
2347,Rebeca,"[1339718001,1333678002,226927375]",true,2026-09-01 15:34:31.241654+00,Formal-Oficina,Entretiempo
2348,Rebeca,"[543493778,1343982002,37095148]",false,2026-09-01 15:34:56.603344+00,,
2349,Rebeca,"[543493778,1199249059,37095148]",false,2026-09-01 15:35:03.816183+00,,
2350,Rebeca,"[543493778,1346006001,37095148]",false,2026-09-01 15:35:15.000907+00,,
2351,Rebeca,"[543493778,1346006001,27055973]",false,2026-09-01 15:35:18.236568+00,,
2352,Rebeca,"[543493778,1346006001,37005999]",false,2026-09-01 15:35:49.138686+00,,
2353,Rebeca,"[543493778,1346006001,37082938]",false,2026-09-01 15:35:51.970181+00,,
2354,Rebeca,"[543493778,1346006001,501935809]",false,2026-09-01 15:35:55.140213+00,,
2355,Rebeca,"[543493778,1346006001,27063343]",false,2026-09-01 15:35:57.545666+00,,
2356,Rebeca,"[543493778,1346006001,539853725]",false,2026-09-01 15:35:59.576442+00,,
2357,Rebeca,"[543493778,1346006001,37073873]",false,2026-09-01 15:36:01.638839+00,,
2358,Rebeca,"[543493778,1346006001,238451124]",false,2026-09-01 15:36:03.998576+00,,
2359,Rebeca,"[543493778,1346006001,37034094]",false,2026-09-01 15:36:06.405437+00,,
2360,Rebeca,"[543493778,1346006001,37001353]",false,2026-09-01 15:36:08.605454+00,,
2361,Rebeca,"[543493778,1346006001,226931604]",false,2026-09-01 15:36:11.545317+00,,
2362,Rebeca,"[543493778,1346006001,37062935]",false,2026-09-01 15:36:34.896666+00,,
2363,Rebeca,"[543493778,1346006001,27077785]",false,2026-09-01 15:36:54.964819+00,,
2364,Rebeca,"[543493778,1346006001,232227641]",false,2026-09-01 15:36:58.204971+00,,
2365,Rebeca,"[543493778,1346006001,27032004]",false,2026-09-01 15:37:01.492151+00,,
2366,Mila,"[1329764001,1302894017,226931496]",false,2026-09-01 17:41:35.182603+00,,
2367,Mila,"[27065825,1302894017,226931496]",false,2026-09-01 17:41:41.351569+00,,
2368,Mila,"[27065825,37012528,226931496]",false,2026-09-01 17:41:45.830226+00,,
2369,Mila,"[27065825,27088656,226931496]",false,2026-09-01 17:41:49.121967+00,,
2370,Mila,"[27065825,1357313001,226931496]",false,2026-09-01 17:41:52.131963+00,,
2371,Mila,"[27065825,496928940,226931496]",false,2026-09-01 17:41:54.258403+00,,
2372,Mila,"[27065825,1330222010,226931496]",false,2026-09-01 17:41:57.369668+00,,
2373,Mila,"[27065825,37015176,226931496]",false,2026-09-01 17:42:00.284325+00,,
2374,Mila,"[27065825,1322969001,226931496]",false,2026-09-01 17:42:02.895046+00,,
2375,Mila,"[27065825,1207354027,226931496]",false,2026-09-01 17:42:05.789285+00,,
2376,Mila,"[27065825,1349333002,226931496]",false,2026-09-01 17:42:07.973248+00,,
2377,Mila,"[27065825,1203189020,226931496]",false,2026-09-01 17:42:11.498298+00,,
2378,Mila,"[27065825,1207354033,226931496]",false,2026-09-01 17:42:14.2103+00,,
2379,Mila,"[27065825,1355617001,226931496]",false,2026-09-01 17:42:16.731786+00,,
2380,Mila,"[27065825,1318831003,226931496]",false,2026-09-01 17:42:19.585277+00,,
2381,Mila,"[27065825,37094110,226931496]",false,2026-09-01 17:42:21.928247+00,,
2382,Mila,"[27065825,238450876,226931496]",false,2026-09-01 17:42:25.851584+00,,
2383,Mila,"[27065825,230329892,226931496]",false,2026-09-01 17:42:27.956855+00,,
2384,Mila,"[27065825,511349974,226931496]",false,2026-09-01 17:42:30.481728+00,,
2385,Mila,"[27065825,37094775,226931496]",false,2026-09-01 17:42:32.847121+00,,
2386,Mila,"[27065825,1373130002,226931496]",false,2026-09-01 17:42:35.269182+00,,
2387,Mila,"[27065825,499916576,226931496]",false,2026-09-01 17:42:38.404788+00,,
2388,Mila,"[27065825,1329731002,226931496]",false,2026-09-01 17:42:40.882505+00,,
2389,Mila,"[27065825,1355471001,226931496]",false,2026-09-01 17:42:43.844907+00,,
2390,Mila,"[27065825,1348838002,226931496]",false,2026-09-01 17:42:46.735045+00,,
2391,Mila,"[27065825,1222670036,226931496]",false,2026-09-01 17:42:50.247794+00,,
2392,Mila,"[27065825,1353003001,226931496]",false,2026-09-01 17:42:52.750172+00,,
2393,Mila,"[27065825,230329895,226931496]",false,2026-09-01 17:42:54.900218+00,,
2394,Mila,"[27065825,37064471,226931496]",false,2026-09-01 17:42:57.683365+00,,
2395,Mila,"[27065825,1228331029,226931496]",false,2026-09-01 17:43:00.700097+00,,
2396,Mila,"[27065825,1297402014,226931496]",false,2026-09-01 17:43:09.473961+00,,
2397,Mila,"[27065825,1297402014,27091208]",false,2026-09-01 17:43:11.661679+00,,
2398,Mila,"[27065825,1297402014,226926761]",false,2026-09-01 17:43:14.195846+00,,
2399,Mila,"[27065825,1297402014,37061344]",false,2026-09-01 17:43:16.299834+00,,
2400,Mila,"[27065825,1297402014,37092940]",false,2026-09-01 17:43:18.329219+00,,
2401,Mila,"[27065825,1297402014,37051346]",true,2026-09-01 17:43:33.021741+00,Casual,Entretiempo
2402,Mila,"[37054076,509646518,230328898,37085152]",false,2026-09-01 17:43:41.370137+00,,
2403,Mila,"[37054076,505917804,230328898,37085152]",false,2026-09-01 17:43:43.540098+00,,
2404,Mila,"[37054076,37066010,230328898,37085152]",false,2026-09-01 17:43:46.888605+00,,
2405,Mila,"[37054076,1305171001,230328898,37085152]",false,2026-09-01 17:43:52.627679+00,,
2406,Mila,"[37054076,1305171001,503301706,37085152]",false,2026-09-01 17:43:54.732237+00,,
2407,Mila,"[37054076,1305171001,495689042,37085152]",false,2026-09-01 17:43:56.918104+00,,
2408,Mila,"[37054076,1305171001,226931819,37085152]",false,2026-09-01 17:44:00.424568+00,,
2409,Mila,"[37054076,1305171001,1334823001,37085152]",false,2026-09-01 17:44:03.210708+00,,
2410,Mila,"[37054076,1305171001,229730153,37085152]",false,2026-09-01 17:44:06.706573+00,,
2411,Mila,"[37054076,1305171001,1348567001,37085152]",false,2026-09-01 17:44:09.552825+00,,
2412,Mila,"[37054076,1305171001,1314625007,37085152]",false,2026-09-01 17:44:15.964743+00,,
2413,Mila,"[37054076,1305171001,1345514001,37085152]",false,2026-09-01 17:44:19.239974+00,,
2414,Mila,"[37054076,1305171001,27034447,37085152]",true,2026-09-01 17:44:37.694522+00,Casual,Invierno
2415,Mila,"[1364201001,226926776,503417983]",false,2026-09-01 17:44:49.827807+00,,
2416,Mila,"[508158982,226926776,503417983]",false,2026-09-01 17:44:51.73904+00,,
2417,Mila,"[37044069,226926776,503417983]",false,2026-09-01 17:44:58.255323+00,,
2418,Mila,"[37044069,37021334,503417983]",false,2026-09-01 17:45:00.589129+00,,
2419,Mila,"[37044069,496254397,503417983]",false,2026-09-01 17:45:02.492596+00,,
2420,Mila,"[37044069,502876808,503417983]",false,2026-09-01 17:45:04.294485+00,,
2421,Mila,"[37044069,226927018,503417983]",false,2026-09-01 17:45:06.393299+00,,
2422,Mila,"[37044069,37001356,503417983]",false,2026-09-01 17:45:08.315935+00,,
2423,Mila,"[37044069,236554733,503417983]",false,2026-09-01 17:45:11.040096+00,,
2424,Mila,"[37044069,230064902,503417983]",true,2026-09-01 17:45:31.434228+00,Fiesta-Discoteca,Entretiempo
2425,Lola,"[1333319001,27034084]",false,2026-09-01 17:47:57.74909+00,,
2426,Lola,"[37044120,27034084]",false,2026-09-01 17:48:11.238822+00,,
2427,Lola,"[37044120,230065021]",false,2026-09-01 17:48:14.164884+00,,
2428,Lola,"[37044120,37011442]",false,2026-09-01 17:48:16.625399+00,,
2429,Lola,"[37044120,226931398]",true,2026-09-01 17:48:45.103273+00,Fiesta-Elegante,Verano
2430,Lola,"[1342103001,230064902,37056000]",false,2026-09-01 17:49:05.776671+00,,
2431,Lola,"[1342103001,37074791,37056000]",false,2026-09-01 17:49:08.003248+00,,
2432,Lola,"[1342103001,226931488,37056000]",false,2026-09-01 17:49:11.442486+00,,
2433,Lola,"[1342103001,496254397,37056000]",false,2026-09-01 17:49:13.539824+00,,
2434,Lola,"[1342103001,230064897,37056000]",false,2026-09-01 17:49:15.55345+00,,
2435,Lola,"[1342103001,17097133,37056000]",false,2026-09-01 17:49:17.669884+00,,
2436,Lola,"[1342103001,539853591,37056000]",false,2026-09-01 17:49:19.935486+00,,
2437,Lola,"[1342103001,495684250,37056000]",false,2026-09-01 17:49:22.726455+00,,
2438,Lola,"[1342103001,238298523,37056000]",false,2026-09-01 17:49:27.346486+00,,
2439,Lola,"[1342103001,37091338,37056000]",false,2026-09-01 17:49:33.802064+00,,
2440,Lola,"[1342103001,226931247,37056000]",false,2026-09-01 17:49:36.540808+00,,
2441,Lola,"[1342103001,37092936,37056000]",false,2026-09-01 17:49:39.061511+00,,
2442,Lola,"[1342103001,236554153,37056000]",false,2026-09-01 17:49:40.802027+00,,
2443,Lola,"[1342103001,37042905,37056000]",false,2026-09-01 17:49:42.796942+00,,
2444,Lola,"[1342103001,37071367,37056000]",false,2026-09-01 17:49:44.862105+00,,
2445,Lola,"[1342103001,27051219,37056000]",false,2026-09-01 17:49:46.792237+00,,
2446,Lola,"[1342103001,226927243,37056000]",false,2026-09-01 17:49:48.89234+00,,
2447,Lola,"[1342103001,495703332,37056000]",false,2026-09-01 17:49:50.713275+00,,
2448,Lola,"[1342103001,27051211,37056000]",false,2026-09-01 17:49:52.499957+00,,
2449,Lola,"[1342103001,495694006,37056000]",false,2026-09-01 17:49:57.849906+00,,
2450,Lola,"[1342103001,500549614,37056000]",false,2026-09-01 17:49:59.761814+00,,
2451,Lola,"[1342103001,236213459,37056000]",false,2026-09-01 17:50:01.726462+00,,
2452,Lola,"[1342103001,226926793,37056000]",false,2026-09-01 17:50:03.896635+00,,
2453,Lola,"[1342103001,226931371,37056000]",false,2026-09-01 17:50:05.868455+00,,
2454,Lola,"[1342103001,37042904,37056000]",false,2026-09-01 17:50:09.181943+00,,
2455,Lola,"[1342103001,27071255,37056000]",false,2026-09-01 17:50:11.121541+00,,
2456,Lola,"[1342103001,506838404,37056000]",false,2026-09-01 17:50:12.954681+00,,
2457,Lola,"[1342103001,37092936,37056000]",false,2026-09-01 17:50:14.745231+00,,
2458,Lola,"[1342103001,495698496,37056000]",false,2026-09-01 17:50:16.274411+00,,
2459,Lola,"[1342103001,226931726,37056000]",false,2026-09-01 17:50:18.620596+00,,
2460,Lola,"[1342103001,229737390,37056000]",false,2026-09-01 17:50:20.669018+00,,
2461,Lola,"[1342103001,230064372,37056000]",false,2026-09-01 17:50:22.523217+00,,
2462,Lola,"[1342103001,496254397,37056000]",false,2026-09-01 17:50:24.663311+00,,
2463,Lola,"[1342103001,27047780,37056000]",false,2026-09-01 17:50:31.225746+00,,
2464,Lola,"[1342103001,27047780,1329210001]",false,2026-09-01 17:50:34.2206+00,,
2465,Lola,"[1342103001,27047780,1345289002]",false,2026-09-01 17:50:36.681462+00,,
2466,Lola,"[1342103001,27047780,1315019001]",false,2026-09-01 17:50:39.019795+00,,
2467,Lola,"[1342103001,27047780,524621733]",false,2026-09-01 17:50:40.668575+00,,
2468,Lola,"[1342103001,27047780,226926851]",false,2026-09-01 17:50:43.455577+00,,
2469,Lola,"[1342103001,27047780]",true,2026-09-01 17:50:58.392452+00,Casual,Verano
2470,Lola,"[226926995,1293040003,561130308,37001366,502976167]",false,2026-09-01 17:51:05.644807+00,,
2471,Lola,"[37081529,1293040003,561130308,37001366,502976167]",false,2026-09-01 17:51:07.967996+00,,
2472,Lola,"[522350483,1293040003,561130308,37001366,502976167]",false,2026-09-01 17:51:11.141708+00,,
2473,Lola,"[496086975,1293040003,561130308,37001366,502976167]",false,2026-09-01 17:51:12.844569+00,,
2474,Lola,"[37022530,1293040003,561130308,37001366,502976167]",false,2026-09-01 17:51:15.254415+00,,
2475,Lola,"[508049514,1293040003,561130308,37001366,502976167]",false,2026-09-01 17:51:17.462907+00,,
2476,Lola,"[1365071003,1293040003,561130308,37001366,502976167]",false,2026-09-01 17:51:21.071645+00,,
2477,Lola,"[37054071,1293040003,561130308,37001366,502976167]",false,2026-09-01 17:51:24.674438+00,,
2478,Lola,"[579541202,1293040003,561130308,37001366,502976167]",false,2026-09-01 17:51:27.672516+00,,
2479,Lola,"[226927317,1293040003,561130308,37001366,502976167]",false,2026-09-01 17:51:30.000117+00,,
2480,Lola,"[37045849,1293040003,561130308,37001366,502976167]",false,2026-09-01 17:51:40.26954+00,,
2481,Lola,"[37045849,27037143,561130308,37001366,502976167]",false,2026-09-01 17:51:43.477274+00,,
2482,Lola,"[37045849,37075988,561130308,37001366,502976167]",false,2026-09-01 17:51:45.687441+00,,
2483,Lola,"[37045849,226926673,561130308,37001366,502976167]",false,2026-09-01 17:51:53.246962+00,,
2484,Lola,"[37045849,498699178,561130308,37001366,502976167]",false,2026-09-01 17:51:55.535578+00,,
2485,Lola,"[37045849,228626941,561130308,37001366,502976167]",false,2026-09-01 17:51:57.687878+00,,
2486,Lola,"[37045849,226931272,561130308,37001366,502976167]",false,2026-09-01 17:51:59.740077+00,,
2487,Lola,"[37045849,503417727,561130308,37001366,502976167]",false,2026-09-01 17:52:02.534572+00,,
2488,Lola,"[37045849,230327714,561130308,37001366,502976167]",false,2026-09-01 17:52:06.209115+00,,
2489,Lola,"[37045849,505335541,561130308,37001366,502976167]",false,2026-09-01 17:52:08.989507+00,,
2490,Lola,"[37045849,561130308,37001366,502976167]",false,2026-09-01 17:52:17.101609+00,,
2491,Lola,"[37045849,1045459087,37001366,502976167]",false,2026-09-01 17:52:21.049957+00,,
2492,Lola,"[37045849,37061411,37001366,502976167]",false,2026-09-01 17:52:24.043175+00,,
2493,Lola,"[37045849,27064101,37001366,502976167]",false,2026-09-01 17:52:31.961915+00,,
2494,Lola,"[37045849,27064101,240127977,502976167]",false,2026-09-01 17:52:33.612188+00,,
2495,Lola,"[37045849,27064101,37093874,502976167]",false,2026-09-01 17:52:35.824078+00,,
2496,Lola,"[37045849,27064101,27045961,502976167]",false,2026-09-01 17:52:37.70944+00,,
2497,Lola,"[37045849,27064101,500265157,502976167]",false,2026-09-01 17:52:39.640655+00,,
2498,Lola,"[37045849,27064101,37066012,502976167]",false,2026-09-01 17:52:41.939833+00,,
2499,Lola,"[37045849,27064101,27046727,502976167]",false,2026-09-01 17:52:47.53106+00,,
2500,Lola,"[37045849,27064101,230064547,502976167]",false,2026-09-01 17:52:49.46229+00,,
2501,Lola,"[37045849,27064101,240128432,502976167]",false,2026-09-01 17:52:51.661672+00,,
2502,Lola,"[37045849,27064101,230064897,502976167]",false,2026-09-01 17:52:53.707513+00,,
2503,Lola,"[37045849,27064101,37074115,502976167]",false,2026-09-01 17:52:56.074422+00,,
2504,Lola,"[37045849,27064101,37051450,502976167]",false,2026-09-01 17:52:59.53117+00,,
2505,Lola,"[37045849,27064101,226931491,502976167]",false,2026-09-01 17:53:03.559735+00,,
2506,Lola,"[37045849,27064101,37001372,502976167]",false,2026-09-01 17:53:06.125295+00,,
2507,Lola,"[37045849,27064101,226931399,502976167]",false,2026-09-01 17:53:08.201604+00,,
2508,Lola,"[37045849,27064101,495698370,502976167]",false,2026-09-01 17:53:10.210075+00,,
2509,Lola,"[37045849,27064101,37024095,502976167]",false,2026-09-01 17:53:16.935652+00,,
2510,Lola,"[37045849,27064101,226931341,502976167]",false,2026-09-01 17:53:19.023313+00,,
2511,Lola,"[37045849,27064101,37052937,502976167]",false,2026-09-01 17:53:21.085212+00,,
2512,Lola,"[37045849,27064101,226931313,502976167]",false,2026-09-01 17:53:22.924813+00,,
2513,Lola,"[37045849,27064101,229737389,502976167]",false,2026-09-01 17:53:26.423621+00,,
2514,Lola,"[37045849,27064101,37094409,502976167]",false,2026-09-01 17:53:32.220121+00,,
2515,Lola,"[37045849,27064101,37054090,502976167]",false,2026-09-01 17:53:34.662722+00,,
2516,Lola,"[37045849,27064101,500549614,502976167]",false,2026-09-01 17:53:36.324014+00,,
2517,Lola,"[37045849,27064101,238348326,502976167]",false,2026-09-01 17:53:40.869273+00,,
2518,Lola,"[37045849,27064101,37042904,502976167]",false,2026-09-01 17:53:43.426995+00,,
